Acousticness,Danceability,Energy,Genre,Instrumental,Key,Liveness,Loudness,Speechness,Tempo,Valence
0.213,0.778,0.397,r&b,0,2,0.119,-9.42,0.293,137.984,0.651
0.483,0.575,0.643,r&b,0,9,0.074,-5.959,0.362,97.654,0.264
0.687,0.417,0.34,r&b,0.0221,10,0.396,-12.365,0.0345,129.741,0.0466
0.19,0.793,0.715,r&b,0.199,1,0.187,-6.185,0.0933,115.963,0.356
0.613,0.308,0.659,r&b,0.00653,5,0.115,-6.94,0.0761,179.492,0.308
0.385,0.51,0.382,r&b,1.10E-06,0,0.272,-9.5,0.0654,65.465,0.53
0.14,0.593,0.562,r&b,0.0165,0,0.232,-11.414,0.116,159.82,0.287
0.0315,0.758,0.599,r&b,0.00157,5,0.103,-7.902,0.0558,125.065,0.919
0.259,0.658,0.428,r&b,1.01E-05,5,0.0805,-8.421,0.0458,129.959,0.24
0.233,0.808,0.672,r&b,0,7,0.0797,-5.659,0.0568,155.99,0.751
0.566,0.758,0.416,r&b,4.82E-05,5,0.0744,-12.722,0.101,104.935,0.5
0.686,0.838,0.371,r&b,0.000155,0,0.343,-11.289,0.0927,124.017,0.525
0.0335,0.528,0.577,r&b,0,5,0.117,-6.595,0.13,119.395,0.403
0.252,0.735,0.785,r&b,4.10E-05,6,0.328,-5.065,0.0599,138.965,0.49
0.0917,0.542,0.83,r&b,0.0676,11,0.0989,-6.408,0.114,122.708,0.57
0.251,0.647,0.401,r&b,0.000125,5,0.0775,-9.694,0.38,83.571,0.881
0.948,0.274,0.585,r&b,0.00015,4,0.127,-9.583,0.0859,81.11,0.178
0.415,0.564,0.67,r&b,1.65E-05,9,0.103,-7.654,0.252,179.847,0.765
0.492,0.661,0.772,r&b,2.80E-05,7,0.142,-3.939,0.0718,150.054,0.255
0.0325,0.596,0.72,r&b,0,9,0.198,-5.738,0.102,71.982,0.524
0.71,0.761,0.722,r&b,0.00313,10,0.375,-8.855,0.0969,105.051,0.465
0.171,0.481,0.439,r&b,3.53E-06,1,0.131,-8.872,0.0641,124.323,0.313
0.594,0.73,0.623,r&b,0.000144,9,0.15,-6.5,0.0876,96.067,0.873
0.591,0.419,0.55,r&b,0.0473,5,0.118,-7.2,0.0414,155.767,0.157
0.224,0.496,0.383,r&b,0,1,0.0848,-8.911,0.0276,105.012,0.176
0.435,0.653,0.51,r&b,0,7,0.195,-7.564,0.0487,119.876,0.421
0.206,0.639,0.635,r&b,0.486,9,0.0823,-8.608,0.0301,139.996,0.633
0.61,0.392,0.319,r&b,4.38E-05,10,0.0883,-8.503,0.0787,168.606,0.33
0.226,0.702,0.632,r&b,0,7,0.164,-6.626,0.139,140.898,0.269
0.0409,0.83,0.723,r&b,0,11,0.058,-5.696,0.0372,105.992,0.286
0.0975,0.683,0.78,r&b,0.00369,0,0.115,-6.405,0.0602,170.018,0.915
0.124,0.674,0.524,r&b,0,10,0.119,-9.215,0.0557,102.127,0.481
0.259,0.591,0.356,r&b,0.00123,7,0.0928,-12.207,0.368,84.126,0.715
0.27,0.729,0.659,r&b,0,9,0.111,-7.478,0.0958,140.09,0.285
0.0945,0.564,0.49,r&b,0.000109,1,0.089,-7.436,0.0392,143.98,0.152
0.144,0.67,0.407,r&b,0.0334,7,0.0838,-12.849,0.0366,130.991,0.248
0.00846,0.899,0.678,r&b,0.00735,11,0.328,-7.057,0.149,114.995,0.649
0.584,0.751,0.492,r&b,3.20E-06,5,0.15,-8.645,0.029,106.741,0.744
0.0179,0.616,0.833,r&b,0.0107,0,0.106,-7.306,0.0424,111.003,0.384
0.216,0.517,0.481,r&b,0.00146,0,0.0881,-7.725,0.0962,138.12,0.339
0.365,0.362,0.382,r&b,0.00268,9,0.0829,-14.579,0.108,131.449,0.0666
0.222,0.826,0.781,r&b,0,1,0.291,-3.485,0.0545,118.01,0.635
0.357,0.751,0.638,r&b,8.01E-06,9,0.394,-8.151,0.15,110.291,0.729
0.307,0.608,0.545,r&b,3.93E-06,11,0.106,-7.67,0.0286,145.948,0.43
0.279,0.656,0.785,r&b,0.0165,5,0.105,-5.72,0.0399,99.971,0.645
0.237,0.562,0.594,r&b,9.72E-06,9,0.15,-6.859,0.0541,147.129,0.317
0.718,0.752,0.652,r&b,0.338,11,0.128,-10.227,0.0718,123.008,0.394
0.214,0.611,0.58,r&b,0,7,0.188,-7.362,0.125,97.666,0.321
0.13,0.624,0.869,r&b,0,0,0.326,-4.021,0.0539,104.976,0.54
0.751,0.712,0.482,r&b,0.0226,9,0.137,-8.399,0.0651,156.103,0.553
0.59,0.658,0.499,r&b,0,11,0.1,-7.107,0.0377,139.96,0.48
0.123,0.723,0.613,r&b,1.48E-05,5,0.408,-6.576,0.162,116.017,0.632
0.88,0.7,0.391,r&b,7.52E-05,7,0.108,-8.803,0.189,119.499,0.401
0.289,0.835,0.602,r&b,0,4,0.0918,-4.957,0.102,102.018,0.657
0.407,0.522,0.498,r&b,0.000456,2,0.109,-7.401,0.0371,125.793,0.295
0.0776,0.767,0.429,r&b,0.189,5,0.105,-7.65,0.191,128.864,0.689
0.124,0.57,0.611,r&b,0,1,0.108,-3.729,0.0439,87.291,0.536
0.401,0.498,0.623,r&b,0,5,0.092,-5.136,0.308,79.154,0.694
0.447,0.608,0.655,r&b,3.50E-05,6,0.558,-5.841,0.0955,72.882,0.564
0.114,0.686,0.592,r&b,1.16E-06,6,0.248,-7.398,0.26,89.013,0.364
0.241,0.464,0.347,r&b,0.0614,7,0.0977,-8.847,0.048,150.028,0.556
0.0826,0.589,0.874,r&b,5.72E-06,1,0.32,-4.144,0.0512,167.016,0.633
0.139,0.581,0.619,r&b,0.000793,6,0.0768,-8.122,0.216,150.181,0.573
0.616,0.803,0.618,r&b,0.00165,7,0.512,-9.513,0.113,145.992,0.563
0.111,0.532,0.49,r&b,0.128,10,0.102,-5.575,0.0732,138.806,0.222
0.611,0.577,0.37,r&b,2.23E-06,0,0.122,-8.888,0.0735,93.521,0.152
0.188,0.605,0.482,r&b,0,1,0.0716,-11.926,0.0577,159.991,0.467
0.405,0.762,0.3,r&b,0.00143,5,0.11,-11.827,0.114,88.052,0.674
0.223,0.814,0.53,r&b,0.0758,4,0.146,-10.036,0.119,115.997,0.551
0.0201,0.556,0.455,r&b,4.24E-06,7,0.128,-8.417,0.0594,130.926,0.0915
0.233,0.425,0.402,r&b,8.55E-06,2,0.113,-8.581,0.0418,166.813,0.15
0.381,0.435,0.37,r&b,4.64E-06,8,0.496,-7.921,0.0737,85.141,0.296
0.919,0.616,0.204,r&b,0,6,0.106,-11.421,0.0331,79.826,0.419
0.00651,0.488,0.669,r&b,0.735,10,0.169,-4.919,0.0295,169.91,0.753
0.874,0.754,0.525,r&b,1.95E-05,3,0.117,-10.004,0.0897,72.276,0.57
0.336,0.685,0.468,r&b,0.0301,6,0.107,-8.152,0.0398,130.928,0.302
0.301,0.665,0.292,r&b,3.01E-06,2,0.0687,-11.991,0.186,74.815,0.272
0.574,0.507,0.63,r&b,0.00263,8,0.255,-9.866,0.0699,87.084,0.531
0.423,0.443,0.352,r&b,5.26E-05,6,0.0806,-9.497,0.0391,89.785,0.234
0.626,0.655,0.351,r&b,0.00267,11,0.118,-9.228,0.0403,140.079,0.574
0.554,0.634,0.247,r&b,0.000924,9,0.387,-14.01,0.198,159.782,0.165
0.0994,0.645,0.681,r&b,0.00496,10,0.144,-7.798,0.0473,129.992,0.436
0.125,0.781,0.684,r&b,0.00277,11,0.122,-8.083,0.0676,88.966,0.585
0.233,0.639,0.47,r&b,0,1,0.0362,-6.939,0.543,180.121,0.386
0.164,0.799,0.309,r&b,0.00037,5,0.0854,-8.462,0.165,89.964,0.553
0.609,0.806,0.289,r&b,0,1,0.105,-9.853,0.0389,89.958,0.457
0.206,0.316,0.438,r&b,0,5,0.113,-8.132,0.0582,88.26,0.185
0.122,0.818,0.496,r&b,0.00638,4,0.369,-11.953,0.214,95.996,0.38
0.767,0.501,0.298,r&b,0.019,1,0.145,-14.964,0.0415,110.099,0.0424
0.486,0.694,0.305,r&b,0.00204,2,0.121,-13.949,0.107,136.032,0.391
0.462,0.575,0.331,r&b,0.387,7,0.1,-13.184,0.406,83.931,0.515
0.541,0.552,0.354,r&b,8.27E-05,8,0.0612,-10.451,0.057,79.908,0.222
0.906,0.477,0.328,r&b,7.36E-06,4,0.262,-8.458,0.0658,174.143,0.283
0.14,0.619,0.508,r&b,6.66E-06,0,0.142,-8.955,0.237,170.062,0.485
0.76,0.529,0.449,r&b,2.50E-06,0,0.0954,-8.005,0.0426,80.776,0.37
0.179,0.484,0.802,r&b,0,4,0.109,-5.552,0.17,179.816,0.58
0.0646,0.874,0.449,r&b,4.40E-06,6,0.168,-4.095,0.163,135.003,0.879
0.354,0.529,0.314,r&b,0.000436,0,0.102,-10.323,0.0461,129.664,0.288
0.0687,0.472,0.431,r&b,0,10,0.215,-6.593,0.0614,123.799,0.284
0.572,0.697,0.251,r&b,0.00394,1,0.122,-13.628,0.039,72.95,0.555
0.407,0.358,0.76,r&b,0.00203,5,0.256,-7.725,0.14,86.799,0.741
0.0124,0.572,0.682,r&b,0.0047,1,0.219,-7.171,0.322,146.905,0.313
0.84,0.778,0.291,r&b,8.23E-05,0,0.66,-10.355,0.106,142.015,0.353
0.373,0.722,0.282,r&b,0.00557,5,0.147,-7.484,0.106,91.367,0.217
0.113,0.431,0.302,r&b,7.45E-06,7,0.376,-10.351,0.0513,110.554,0.126
0.687,0.8,0.304,r&b,0.00505,1,0.0991,-7.541,0.0499,102.902,0.103
0.764,0.773,0.521,r&b,0.29,5,0.0811,-8.921,0.0642,157.959,0.879
0.585,0.782,0.422,r&b,8.73E-05,5,0.119,-6.464,0.311,87.091,0.509
0.849,0.826,0.365,r&b,3.80E-06,1,0.186,-7.024,0.0412,85.244,0.802
0.6,0.79,0.245,r&b,0.334,0,0.73,-14.835,0.0445,111.99,0.248
0.451,0.485,0.534,r&b,0.00291,0,0.185,-10.259,0.193,123.047,0.163
0.174,0.846,0.384,r&b,0,6,0.0895,-5.943,0.132,141.983,0.42
0.0117,0.595,0.786,r&b,0.0899,8,0.0713,-5.051,0.0483,146.011,0.678
0.234,0.471,0.439,r&b,0.00214,7,0.092,-5.854,0.0679,102.162,0.121
0.0539,0.609,0.619,r&b,0.00146,3,0.0888,-7.189,0.188,168.255,0.169
0.873,0.526,0.431,r&b,0.00238,3,0.0975,-8.215,0.115,86.066,0.267
0.0728,0.67,0.751,r&b,0,1,0.368,-6.066,0.433,91.961,0.533
0.125,0.503,0.615,r&b,0.00014,10,0.0881,-6.545,0.232,82.533,0.494
0.476,0.603,0.507,r&b,0,11,0.146,-6.757,0.147,153.913,0.432
0.61,0.627,0.315,r&b,0,4,0.158,-9.74,0.0619,86.004,0.219
0.163,0.705,0.371,r&b,1.12E-06,8,0.0718,-9.398,0.157,74.931,0.541
0.0752,0.875,0.634,r&b,0.0315,5,0.435,-7.467,0.0486,120.026,0.451
0.459,0.682,0.474,r&b,0,9,0.122,-4.975,0.0308,62.506,0.328
0.287,0.863,0.508,r&b,1.88E-05,3,0.0873,-7.349,0.0569,119.949,0.531
0.778,0.594,0.135,r&b,1.48E-06,0,0.101,-13.25,0.0413,59.011,0.0759
0.78,0.604,0.756,r&b,0,1,0.0825,-6.442,0.153,130.113,0.56
0.319,0.68,0.62,r&b,1.14E-06,0,0.158,-5.117,0.0607,95.078,0.537
0.814,0.814,0.435,r&b,1.62E-06,7,0.105,-8.422,0.0684,98.049,0.416
0.179,0.456,0.599,r&b,0.00162,0,0.0939,-7.905,0.0719,169.903,0.382
0.583,0.797,0.362,r&b,0.623,1,0.117,-8.796,0.363,99.035,0.339
0.0906,0.637,0.663,r&b,0,0,0.0773,-6.003,0.058,159.919,0.594
0.0346,0.712,0.504,r&b,0.000955,7,0.185,-6.95,0.044,129.994,0.078
0.0443,0.479,0.765,r&b,0,5,0.388,-6.321,0.0567,127.755,0.467
0.194,0.636,0.556,r&b,0.137,6,0.1,-8.994,0.0539,77.108,0.363
0.735,0.608,0.36,r&b,0.852,0,0.0797,-12.573,0.039,89.977,0.108
0.598,0.818,0.461,r&b,0.000135,6,0.108,-6.475,0.292,88.006,0.532
0.889,0.558,0.514,r&b,1.40E-06,7,0.0965,-6.368,0.224,122.703,0.113
0.831,0.61,0.335,r&b,0,2,0.112,-10.814,0.156,79.903,0.211
0.0449,0.657,0.406,r&b,2.14E-05,5,0.543,-9.661,0.0331,84,0.654
0.46,0.304,0.635,r&b,0,6,0.206,-7.261,0.0793,78.785,0.156
0.691,0.494,0.344,r&b,0.112,2,0.126,-9.379,0.0532,113.822,0.329
0.294,0.634,0.246,r&b,0.0413,9,0.0922,-14.002,0.0628,171.836,0.154
0.724,0.584,0.529,r&b,0.0968,3,0.0753,-10.038,0.0416,142.999,0.645
0.123,0.784,0.43,r&b,0,10,0.0887,-8.756,0.0364,127.087,0.236
0.286,0.494,0.464,r&b,3.24E-06,4,0.121,-7.766,0.0464,166.942,0.144
0.123,0.816,0.554,r&b,0.000489,11,0.138,-5.472,0.0359,130.019,0.946
0.378,0.601,0.635,r&b,0.00113,4,0.0728,-10.057,0.0718,170.924,0.689
0.227,0.535,0.566,r&b,0.00422,6,0.116,-10.577,0.25,75.978,0.34
0.674,0.399,0.578,r&b,0,3,0.132,-3.298,0.0456,80.22,0.433
0.444,0.529,0.322,r&b,1.34E-05,9,0.305,-9.419,0.0436,59.521,0.319
0.921,0.442,0.267,r&b,0.00026,7,0.148,-12.857,0.0365,120.075,0.116
0.131,0.622,0.674,r&b,0,6,0.402,-7.097,0.0719,114.958,0.438
0.0681,0.765,0.398,r&b,8.48E-06,7,0.14,-8.993,0.037,95.976,0.348
0.482,0.754,0.367,r&b,6.73E-05,4,0.153,-12.631,0.0952,86.989,0.826
0.364,0.752,0.584,r&b,0.017,7,0.197,-10.634,0.275,94.918,0.264
0.124,0.626,0.562,r&b,3.92E-05,11,0.163,-8.052,0.279,141.836,0.521
0.411,0.413,0.227,r&b,0,5,0.0912,-10.871,0.0756,86.35,0.354
0.0071,0.594,0.696,r&b,0.484,11,0.0868,-12.137,0.0621,170.089,0.333
0.0112,0.676,0.56,r&b,0.00403,4,0.137,-6.024,0.0643,178.555,0.551
0.0686,0.713,0.842,r&b,0,6,0.341,-5.424,0.0984,102.968,0.435
0.0144,0.567,0.815,r&b,2.14E-05,8,0.126,-4.915,0.141,164.834,0.325
0.199,0.733,0.819,r&b,1.88E-06,10,0.14,-1.845,0.0657,96.525,0.53
0.182,0.764,0.591,r&b,8.32E-06,2,0.396,-8.81,0.307,94.089,0.694
0.152,0.774,0.821,r&b,0.00032,5,0.138,-5.027,0.0437,122.974,0.617
0.0302,0.819,0.596,r&b,4.59E-06,7,0.102,-7.697,0.123,108.204,0.473
0.0521,0.772,0.483,r&b,0.000375,6,0.377,-10.06,0.0564,120.005,0.479
0.0112,0.676,0.56,r&b,0.00403,4,0.137,-6.024,0.0643,178.555,0.551
0.0783,0.626,0.827,r&b,0.000147,4,0.322,-3.22,0.156,163.991,0.583
0.271,0.589,0.709,r&b,0,0,0.125,-8.045,0.078,159.862,0.8
0.507,0.562,0.532,r&b,1.24E-06,0,0.0734,-8.779,0.132,122.141,0.393
0.44,0.618,0.693,r&b,0.759,1,0.101,-7.889,0.333,143.98,0.439
0.263,0.705,0.645,r&b,1.06E-05,1,0.0673,-7.242,0.082,92.01,0.715
0.264,0.723,0.789,r&b,5.33E-06,7,0.198,-6.819,0.208,99.908,0.446
0.609,0.806,0.289,r&b,0,1,0.105,-9.853,0.0389,89.958,0.457
0.00997,0.518,0.63,r&b,0,6,0.101,-5.968,0.199,195.958,0.576
0.29,0.42,0.824,r&b,0,10,0.117,-3.704,0.167,79.723,0.458
0.543,0.645,0.568,r&b,0.266,5,0.257,-9.127,0.0823,84.999,0.391
0.693,0.558,0.461,r&b,0,1,0.102,-7.592,0.0442,137.892,0.263
0.0517,0.647,0.451,r&b,2.61E-06,11,0.325,-7.293,0.0657,78.008,0.257
0.713,0.868,0.58,r&b,0.00297,5,0.105,-9.575,0.276,117.998,0.48
0.886,0.583,0.345,r&b,0,5,0.166,-8.044,0.0709,79.107,0.701
0.304,0.797,0.444,r&b,0.00126,9,0.107,-7.738,0.0411,95.035,0.138
0.326,0.775,0.537,r&b,0,0,0.0792,-6.978,0.141,73.484,0.403
0.372,0.786,0.576,r&b,0,10,0.0565,-6.579,0.0417,130.031,0.725
0.208,0.523,0.649,r&b,0,4,0.144,-5.578,0.0338,109.914,0.201
0.126,0.573,0.629,r&b,0,9,0.195,-9.203,0.112,113.523,0.276
0.0984,0.649,0.569,r&b,0,1,0.169,-5.188,0.0504,74.945,0.38
0.1,0.558,0.467,r&b,0,7,0.217,-9.502,0.0321,129.905,0.478
0.21,0.725,0.525,r&b,0,10,0.365,-6.576,0.075,82.475,0.808
0.264,0.559,0.56,r&b,0,8,0.112,-7.508,0.0375,79.016,0.425
0.0112,0.627,0.818,r&b,0,3,0.28,-3.436,0.106,92.131,0.705
0.2,0.814,0.617,r&b,0,2,0.209,-5.652,0.0352,94,0.706
0.335,0.483,0.898,r&b,0,5,0.278,-4.639,0.203,189.235,0.894
0.441,0.813,0.799,r&b,0,0,0.305,-6.725,0.105,112.986,0.88
0.00975,0.748,0.466,r&b,0.00434,2,0.0923,-7.721,0.0474,89.994,0.453
0.216,0.455,0.662,r&b,0,2,0.115,-8.142,0.21,132.92,0.352
0.671,0.535,0.672,r&b,0,10,0.0993,-5.491,0.111,132.459,0.385
0.413,0.408,0.56,r&b,2.46E-05,1,0.246,-6.746,0.0483,169.868,0.104
0.0234,0.732,0.638,r&b,5.65E-05,10,0.13,-9.075,0.0403,120.012,0.344
0.183,0.509,0.748,r&b,0,11,0.295,-4.772,0.0714,81.494,0.728
0.537,0.572,0.518,r&b,0,8,0.0503,-7.634,0.0724,79.021,0.542
0.154,0.641,0.636,r&b,0,9,0.0794,-7.485,0.147,116.121,0.63
0.248,0.652,0.677,r&b,0,1,0.109,-5.64,0.207,141.903,0.75
0.0843,0.539,0.724,r&b,0,10,0.0608,-5.807,0.102,155.835,0.663
0.0949,0.687,0.742,r&b,0,2,0.0431,-5.008,0.227,85.968,0.632
0.0578,0.599,0.879,r&b,0,9,0.285,-5.518,0.128,99.943,0.479
0.0338,0.664,0.953,r&b,0.023,8,0.289,-3.11,0.1,129.951,0.278
0.0428,0.523,0.682,r&b,1.16E-05,0,0.135,-7.434,0.14,153.028,0.476
0.0362,0.585,0.681,r&b,0,11,0.0651,-7.343,0.0979,92.85,0.601
0.206,0.402,0.492,r&b,6.92E-05,1,0.114,-7.126,0.0405,142.83,0.311
0.554,0.331,0.407,r&b,0,6,0.112,-9.74,0.0757,77.96,0.193
0.00763,0.651,0.803,r&b,0,11,0.578,-7.246,0.184,144.938,0.385
0.00116,0.585,0.698,r&b,2.60E-06,2,0.173,-4.718,0.0311,92.969,0.28
0.00981,0.729,0.633,r&b,1.11E-06,11,0.0612,-8.581,0.0373,141.993,0.831
0.0128,0.58,0.576,r&b,1.74E-06,2,0.0653,-7.11,0.0362,79.994,0.0928
0.631,0.571,0.578,r&b,0,7,0.0406,-6.261,0.0276,111.951,0.429
0.0997,0.726,0.523,r&b,1.68E-06,6,0.107,-8.485,0.0645,119.791,0.552
0.525,0.9,0.487,r&b,0,6,0.103,-4.363,0.0859,123.977,0.75
0.0493,0.702,0.474,r&b,0,8,0.0767,-8.428,0.0612,95.015,0.795
0.458,0.716,0.512,r&b,0,6,0.139,-7.815,0.0413,114.926,0.558
0.0875,0.72,0.748,r&b,2.02E-06,10,0.318,-4.715,0.12,112.585,0.767
0.0616,0.653,0.823,r&b,0,6,0.301,-5.192,0.375,95.866,0.685
0.0791,0.701,0.75,r&b,0,8,0.285,-6.272,0.242,78.339,0.582
0.0124,0.713,0.806,r&b,8.71E-06,5,0.0617,-3.746,0.0431,98.16,0.945
0.0147,0.699,0.811,r&b,0,4,0.337,-3.684,0.0559,118.501,0.724
0.102,0.743,0.763,r&b,0,9,0.628,-6.328,0.0683,123.124,0.673
0.0154,0.732,0.617,r&b,0,4,0.0332,-4.033,0.0809,99.061,0.697
0.00395,0.837,0.79,r&b,0.000201,1,0.0898,-4.229,0.136,120,0.675
0.00508,0.765,0.417,r&b,0,10,0.283,-8.704,0.0506,120.036,0.618
0.0823,0.561,0.744,r&b,0,5,0.325,-6.571,0.0547,131.862,0.531
0.127,0.46,0.535,r&b,0,8,0.102,-4.191,0.0412,79.83,0.322
0.0191,0.69,0.47,r&b,0,4,0.157,-5.916,0.0377,82.055,0.631
0.0312,0.71,0.518,r&b,3.51E-06,0,0.0571,-5.615,0.0373,119.99,0.188
0.0091,0.445,0.595,r&b,0.0193,0,0.196,-6.636,0.049,115.499,0.342
0.688,0.507,0.685,r&b,1.42E-06,8,0.243,-2.728,0.0507,139.49,0.455
0.33,0.635,0.466,r&b,1.00E-05,8,0.0915,-7.729,0.0327,122.026,0.278
0.434,0.502,0.45,r&b,0,0,0.0792,-8.651,0.0259,80.92,0.298
0.0575,0.683,0.586,r&b,0,11,0.115,-6.373,0.0382,126.015,0.354
0.00179,0.528,0.792,r&b,0.00012,7,0.185,-5.277,0.0475,122.815,0.297
0.0091,0.445,0.595,r&b,0.0193,0,0.196,-6.636,0.049,115.499,0.342
0.302,0.552,0.648,r&b,0,1,0.204,-2.121,0.0633,120.015,0.286
0.0275,0.729,0.728,r&b,1.97E-06,6,0.131,-5.436,0.267,80.646,0.553
0.414,0.591,0.68,r&b,0,6,0.274,-3.305,0.0545,119.515,0.796
0.201,0.402,0.571,r&b,0,1,0.0839,-7.389,0.141,74.023,0.515
0.0511,0.826,0.464,r&b,1.32E-06,8,0.0924,-7.991,0.0779,120.026,0.462
0.4,0.711,0.304,r&b,0.0104,7,0.113,-15.166,0.0532,133.988,0.509
0.107,0.612,0.625,r&b,0,8,0.564,-8.142,0.158,86.876,0.711
0.401,0.699,0.581,r&b,0.0021,6,0.187,-6.563,0.065,80.001,0.932
0.00365,0.656,0.704,r&b,0.000597,0,0.189,-6.084,0.0339,139.997,0.423
0.0578,0.599,0.879,r&b,0,9,0.285,-5.518,0.128,99.943,0.479
0.674,0.431,0.723,r&b,0,5,0.325,-5.221,0.125,82.3,0.495
0.614,0.478,0.327,r&b,0.000337,2,0.0983,-10.62,0.0387,177.566,0.297
0.134,0.539,0.94,r&b,0,3,0.975,-3.797,0.124,97.07,0.479
0.408,0.656,0.524,r&b,0,0,0.0917,-6.233,0.0324,115.97,0.421
0.418,0.597,0.416,r&b,0,8,0.0754,-8.16,0.0298,72.987,0.189
0.0272,0.6,0.903,r&b,0,6,0.254,-4.461,0.145,150.034,0.247
0.0594,0.769,0.831,r&b,0,6,0.0915,-7.163,0.0465,135.018,0.603
0.0504,0.692,0.54,r&b,0,11,0.174,-8.109,0.121,78.473,0.62
0.0018,0.589,0.82,r&b,0,4,0.531,-5.276,0.0973,141.098,0.482
0.0156,0.64,0.75,r&b,0,11,0.161,-5.339,0.036,101.932,0.205
0.0875,0.45,0.5,r&b,0,5,0.0428,-10.542,0.0685,145.283,0.328
0.00102,0.737,0.843,r&b,7.55E-05,5,0.0819,-7.744,0.0394,107.993,0.47
0.0164,0.53,0.633,r&b,0,1,0.0631,-5.915,0.349,201.693,0.432
0.395,0.761,0.781,r&b,0,8,0.153,-6.213,0.0755,140.001,0.883
0.145,0.541,0.589,r&b,0,1,0.0896,-8.313,0.107,145.504,0.174
0.218,0.709,0.604,r&b,0,0,0.0728,-4.248,0.0589,95.023,0.675
0.026,0.859,0.439,r&b,6.63E-05,10,0.0483,-6.04,0.0567,92.279,0.606
0.6,0.658,0.486,r&b,0,8,0.5,-6.986,0.198,178.062,0.847
0.114,0.774,0.555,r&b,0,2,0.232,-7.887,0.212,92.521,0.559
0.146,0.828,0.741,r&b,0,1,0.115,-7.11,0.0512,97.006,0.57
0.197,0.399,0.452,r&b,0,10,0.0891,-6.727,0.0342,116.668,0.166
0.0961,0.531,0.791,r&b,0,9,0.0939,-6.855,0.302,171.886,0.769
0.484,0.852,0.73,r&b,0,4,0.103,-6.654,0.255,91.55,0.575
0.115,0.758,0.668,r&b,0,7,0.0319,-4.045,0.0527,79.008,0.811
0.0523,0.366,0.746,r&b,0.00028,11,0.119,-6.054,0.0565,78.986,0.327
0.0544,0.341,0.615,r&b,0,10,0.153,-5.479,0.0464,98.636,0.302
0.0201,0.561,0.838,r&b,0,2,0.323,-6.733,0.163,87.912,0.551
0.142,0.421,0.683,r&b,0,2,0.0487,-7.113,0.268,173.053,0.733
0.59,0.351,0.59,r&b,0,6,0.0828,-6.147,0.127,205.652,0.261
0.312,0.546,0.678,r&b,0.000129,6,0.102,-7.473,0.2,127.547,0.723
0.0198,0.659,0.727,r&b,0.0138,8,0.106,-9.6,0.0561,135.028,0.52
0.457,0.406,0.548,r&b,0.902,9,0.132,-10.115,0.0293,110.054,0.0353
0.137,0.713,0.783,r&b,0.824,3,0.116,-4.173,0.0375,130.024,0.62
0.307,0.262,0.709,r&b,0.924,4,0.128,-8.691,0.0365,97.008,0.0523
0.129,0.711,0.712,r&b,0.907,6,0.113,-12.29,0.0385,122.569,0.71
0.0129,0.841,0.748,r&b,0.0499,11,0.277,-9.628,0.103,120.019,0.619
0.809,0.641,0.329,r&b,0.835,4,0.105,-10.337,0.0625,122.95,0.0608
0.142,0.456,0.538,r&b,0.00235,6,0.155,-9.461,0.0672,150.011,0.234
0.077,0.596,0.691,r&b,0.906,5,0.0786,-9.394,0.0343,125.012,0.0734
0.00065,0.689,0.997,r&b,0.721,10,0.258,-3.815,0.0392,139.989,0.509
0.000825,0.658,0.733,r&b,0.889,0,0.243,-5.63,0.0443,134.976,0.546
0.000172,0.622,0.948,r&b,0.811,9,0.176,-4.833,0.0358,131.994,0.316
0.139,0.639,0.688,r&b,0.828,9,0.12,-12.511,0.0293,133.97,0.149
0.000315,0.62,0.925,r&b,0.837,0,0.105,-6.305,0.0425,127.995,0.332
0.173,0.779,0.799,r&b,0.595,5,0.162,-6.944,0.0841,80.025,0.968
0.0449,0.74,0.971,r&b,0.145,5,0.291,-2.092,0.16,141.995,0.427
0.149,0.782,0.978,r&b,0.883,11,0.0297,-4.891,0.0366,124.001,0.676
0.000429,0.662,0.92,r&b,0.92,5,0.162,-8.83,0.0334,140.034,0.696
0.00305,0.725,0.993,r&b,0.866,6,0.108,-5.491,0.0406,134.549,0.343
0.108,0.435,0.83,r&b,0.56,11,0.314,-6.694,0.038,137.706,0.319
0.141,0.528,0.965,r&b,0.985,11,0.0797,-7.984,0.0465,136.065,0.587
0.0165,0.63,0.97,r&b,0.907,8,0.348,-9.553,0.0598,138.014,0.195
0.0679,0.593,0.994,r&b,0.944,8,0.934,-7.995,0.0622,138.004,0.348
0.0848,0.643,0.875,r&b,0.014,11,0.317,-5.048,0.0306,139.038,0.77
0.00251,0.714,0.642,r&b,0.887,8,0.186,-10.241,0.0868,137.834,0.102
0.259,0.822,0.969,r&b,0.000162,7,0.39,-11.471,0.0582,128.007,0.765
0.054,0.653,0.902,r&b,0.00195,5,0.219,-7.304,0.0352,136.019,0.739
0.0974,0.749,0.879,r&b,0.0927,0,0.222,-3.971,0.0371,128.923,0.834
0.067,0.803,0.927,r&b,6.49E-06,11,0.933,-6.19,0.0619,129.011,0.862
0.000337,0.493,0.849,r&b,0.00672,7,0.355,-6.139,0.0576,127.999,0.483
0.0015,0.474,0.88,r&b,0.0712,1,0.507,-10.189,0.0328,135.013,0.371
0.000295,0.604,0.755,r&b,0.812,0,0.0625,-10.761,0.0337,137.064,0.388
0.0276,0.672,0.941,r&b,0.926,9,0.149,-6.427,0.0494,130.218,0.754
